pair,dst_id,src_id,category,confidence,score,dist_diff_m,clock_diff_deg,dst_type,dst_clock_deg,dst_depth_pct,dst_length_mm,dst_width_mm,dst_distance_m_aligned,src_type,src_clock_deg,src_depth_pct,src_length_mm,src_width_mm,src_distance_m,years,depth_growth_per_year,length_growth_mm_per_year,width_growth_mm_per_year,risk_index
2015_to_2007,3165,2091,new,0.3959847027980965,0.3959847027980965,1.5057364507138118,,,,,,,14463.201984450716,weld,,,,,14461.696248000002,,,,,
2015_to_2007,1797,1555,new,0.3959797084244395,0.3959797084244395,1.507609340835188,,,,,,,10797.431422659165,weld,,,,,10798.939032,,,,,
2015_to_2007,1701,1508,new,0.3959726011495756,0.3959726011495756,1.5102745689091535,,,,,,,10366.68539743109,weld,,,,,10368.195672,,,,,
2015_to_2007,3259,2145,new,0.39597095229993773,0.39597095229993773,1.5108928875233687,,,,,,,14864.868315112477,weld,,,,,14866.379208,,,,,
2015_to_2007,3617,2412,new,0.39596843689922634,0.39596843689922634,1.5118361627901322,,,30.0,10.0,16.002,21.081999999999997,17350.740028162792,weld,,,,,17349.228192000002,,,,,
2015_to_2007,3373,2214,new,0.39596026444077626,0.39596026444077626,1.5149008347088966,,,,,,,15503.837883165292,weld,,,,,15505.352784,,,,,
2015_to_2007,214,484,new,0.3959552647843314,0.3959552647843314,1.516775705875716,,,,,,,1976.1384002941243,weld,,,,,1977.655176,,,,,
2015_to_2007,1660,1490,new,0.395942922300208,0.395942922300208,1.521404137421996,,,,,,,10273.704171862579,weld,,,,,10275.225576,,,,,
2015_to_2007,3372,2213,new,0.3958958582608272,0.3958958582608272,1.5390531521898083,,,,,,,15491.62782684781,weld,,,,,15493.16688,,,,,
2015_to_2007,1854,1605,new,0.39589338051915307,0.39589338051915307,1.5399823053176078,,,,,,,11259.85528630532,weld,,,,,11258.315304000002,,,,,
2015_to_2007,344,617,new,0.395884072271605,0.395884072271605,1.5434728981481385,,,,,,,3221.5275511018517,cluster,120.0,21.0,172.72,147.32,3223.071024,,,,,
2015_to_2007,1559,1476,new,0.39586556012502605,0.39586556012502605,1.5504149531152507,,,,,,,10200.608505046886,weld,,,,,10202.158920000002,,,,,
2015_to_2007,1692,1502,new,0.3958518738276471,0.3958518738276471,1.5555473146323493,,,,,,,10342.231740685367,weld,,,,,10343.787288,,,,,
2015_to_2007,213,483,new,0.39584206326490495,0.39584206326490495,1.5592262756606488,,,,,,,1963.9069977243396,weld,,,,,1965.4662240000002,,,,,
2015_to_2007,2474,1857,new,0.39584153445616543,0.39584153445616543,1.5594245789379784,,,,,,,12886.891032578938,weld,,,,,12885.331608,,,,,
2015_to_2007,1546,1465,new,0.3958349289246544,0.3958349289246544,1.5619016532546084,,,,,,,10163.999682346746,weld,,,,,10165.561584000001,,,,,
2015_to_2007,3371,2212,new,0.39582332408087684,0.39582332408087684,1.56625346967121,,,,,,,15479.417770530328,weld,,,,,15480.984024,,,,,
2015_to_2007,3369,2209,new,0.3957839587773633,0.3957839587773633,1.5810154584887641,,,,,,,15455.028152541514,weld,,,,,15456.609168000003,,,,,
2015_to_2007,3101,2059,new,0.3957723245980257,0.3957723245980257,1.5853782757403678,,,,,,,14267.28913027574,weld,,,,,14265.703752,,,,,
2015_to_2007,3370,2211,new,0.3957345182783708,0.3957345182783708,1.5995556456109625,,,,,,,15467.19551635439,weld,,,,,15468.795072,,,,,
2015_to_2007,479,725,new,0.3957303417260919,0.3957303417260919,1.6011218527155506,,,,,,,4269.201614147285,weld,,,,,4270.802736000001,,,,,
2015_to_2007,270,549,new,0.39571891168763856,0.39571891168763856,1.6054081171355392,,,,,,,2597.5674478828646,weld,,,,,2599.172856,,,,,
2015_to_2007,1640,1486,new,0.39568402288391374,0.39568402288391374,1.6184914185323578,,,,,,,10249.253564581468,weld,,,,,10250.872056,,,,,
2015_to_2007,3429,2254,new,0.39567418587730696,0.39567418587730696,1.6221802960099012,,,,,,,15809.89130029601,weld,,,,,15808.26912,,,,,
2015_to_2007,1473,1423,new,0.3956642957664056,0.3956642957664056,1.6258890875978977,,,,,,,9883.8972090876,weld,,,,,9882.271320000002,,,,,
2015_to_2007,3368,2207,new,0.3956626370692247,0.3956626370692247,1.6265110990407265,,,,,,,15442.80284890096,weld,,,,,15444.42936,,,,,
2015_to_2007,1230,1231,new,0.3956607363771958,0.3956607363771958,1.627223858551588,,,,,,,8503.20026385855,corrosion,240.0,10.0,82.042,26.924,8501.57304,,,,,
2015_to_2007,3612,2407,new,0.3956400667469716,0.3956400667469716,1.6349749698856613,,,270.0,10.0,52.06999999999999,53.08599999999999,17322.700201030115,weld,,,,,17324.335176,,,,,
2015_to_2007,212,482,new,0.3956394420285615,0.3956394420285615,1.635209239289452,,,,,,,1951.6664467607106,weld,,,,,1953.301656,,,,,
2015_to_2007,269,548,new,0.3956300902625711,0.3956300902625711,1.6387161515358457,,,,,,,2585.3329958484646,weld,,,,,2586.9717120000005,,,,,
2015_to_2007,806,932,new,0.395624212144178,0.395624212144178,1.6409204459332614,,,,,,,5834.574136445933,weld,,,,,5832.933215999999,,,,,
2015_to_2007,267,547,new,0.39559007198826174,0.39559007198826174,1.6537230044018543,,,,,,,2573.1259889955986,weld,,,,,2574.7797120000005,,,,,
2015_to_2007,1636,1484,new,0.39558711251523837,0.39558711251523837,1.6548328067856346,,,,,,,10237.049607193216,weld,,,,,10238.704440000001,,,,,
2015_to_2007,807,933,new,0.395584193869865,0.395584193869865,1.6559272988006342,,,,,,,5846.7811432988,weld,,,,,5845.125215999999,,,,,
2015_to_2007,1509,1449,new,0.39558067060549607,0.39558067060549607,1.6572485229389713,,,,,,,10054.325687477061,weld,,,,,10055.982936,,,,,
2015_to_2007,3409,2239,new,0.3955736100516903,0.3955736100516903,1.659896230616141,,,,,,,15677.910471769386,weld,,,,,15679.570368000002,,,,,
2015_to_2007,3580,2384,new,0.3955640187932295,0.3955640187932295,1.6634929525389452,,,,,,,17149.091131047462,weld,,,,,17150.754624,,,,,
2015_to_2007,3367,2206,new,0.39555759479491104,0.39555759479491104,1.6659019519083813,,,,,,,15430.595842048093,weld,,,,,15432.261744000001,,,,,
2015_to_2007,805,931,new,0.3955341511733738,0.3955341511733738,1.674693309984832,,,,,,,5822.391525309985,weld,,,,,5820.716832,,,,,
2015_to_2007,2,20,new,0.39553141230164063,0.39553141230164063,1.6757203868847697,,,,,,,26.914519613115232,weld,,,,,28.59024,,,,,
2015_to_2007,830,957,new,0.3955245980311714,0.3955245980311714,1.678275738310731,,,,,,,6102.737955738311,corrosion,120.0,10.0,18.034,17.018,6101.05968,,,,,
2015_to_2007,502,746,new,0.39548597451718037,0.39548597451718037,1.6927595560573536,,,,,,,4471.869032443943,weld,,,,,4473.561792,,,,,
2015_to_2007,3411,2241,new,0.39545844571422883,0.39545844571422883,1.7030828571641905,,,,,,,15702.223853142836,weld,,,,,15703.926936,,,,,
2015_to_2007,827,952,new,0.3954577010428257,0.3954577010428257,1.7033621089403823,,,,,,,6066.12303410894,weld,,,,,6064.419672,,,,,
2015_to_2007,1577,1483,new,0.39545767452401925,0.39545767452401925,1.7033720534927852,,,,,,,10224.833451946506,weld,,,,,10226.536823999999,,,,,
2015_to_2007,1889,1636,new,0.3954555777723775,0.3954555777723775,1.7041583353584429,,,,,,,11531.87667833536,weld,,,,,11530.172520000002,,,,,
2015_to_2007,1890,1637,new,0.3954236562529453,0.3954236562529453,1.7161289051455242,,,,,,,11544.108080905145,weld,,,,,11542.391952,,,,,
2015_to_2007,1565,1481,new,0.39541766406098033,0.39541766406098033,1.718375977132382,,,,,,,10212.632544022868,weld,,,,,10214.35092,,,,,
2015_to_2007,463,713,new,0.3954107160751883,0.3954107160751883,1.7209814718044072,,,,,,,4152.913330528196,weld,,,,,4154.634312,,,,,
2015_to_2007,821,946,new,0.3954051167646273,0.3954051167646273,1.723081213264777,,,,,,,5992.948081213265,weld,,,,,5991.225,,,,,
2015_to_2007,501,745,new,0.39539715309211415,0.39539715309211415,1.7260675904572054,,,,,,,4459.634580409543,weld,,,,,4461.360648,,,,,
2015_to_2007,817,942,new,0.3953944237490869,0.3953944237490869,1.7270910940924296,,,,,,,5944.181043094093,weld,,,,,5942.453952000001,,,,,
2015_to_2007,816,941,new,0.39538565058955766,0.39538565058955766,1.7303810289158719,,,,,,,5931.992333028917,weld,,,,,5930.261952000001,,,,,
2015_to_2007,828,954,new,0.39536891476851693,0.39536891476851693,1.7366569618061476,,,,,,,6078.330040961807,weld,,,,,6076.593384000001,,,,,
2015_to_2007,818,943,new,0.3953625490973282,0.3953625490973282,1.7390440885019416,,,,,,,5956.375852088502,weld,,,,,5954.636808,,,,,
2015_to_2007,826,951,new,0.3953594964494648,0.3953594964494648,1.7401888314507232,,,,,,,6053.952620831451,weld,,,,,6052.212432,,,,,
2015_to_2007,295,579,new,0.39535578721352316,0.39535578721352316,1.741579794928839,,,,,,,2885.2051482050715,weld,,,,,2886.9467280000003,,,,,
2015_to_2007,820,945,new,0.3953556801712621,0.3953556801712621,1.7416199357767255,,,,,,,5980.777667935777,weld,,,,,5979.036048,,,,,
2015_to_2007,819,944,new,0.39535505453993636,0.39535505453993636,1.7418545475238716,,,,,,,5968.573710547525,weld,,,,,5966.831856000001,,,,,
2015_to_2007,815,940,new,0.3953524817131184,0.3953524817131184,1.742819357580629,,,,,,,5919.812771357581,weld,,,,,5918.069952000001,,,,,
2015_to_2007,811,938,new,0.3953511992053464,0.3953511992053464,1.7433002979951198,,,,,,,5895.429252297996,weld,,,,,5893.685952000001,,,,,
2015_to_2007,822,947,new,0.3953488385846746,0.3953488385846746,1.7441855307470178,,,,,,,6005.158137530748,weld,,,,,6003.413952000001,,,,,
2015_to_2007,829,955,new,0.3953451720224015,0.3953451720224015,1.7455604915994627,,,,,,,6090.5218004916,weld,,,,,6088.77624,,,,,
2015_to_2007,832,959,new,0.395330863217896,0.395330863217896,1.7509262932890124,,,,,,,6127.07878229329,weld,,,,,6125.327856000001,,,,,
2015_to_2007,500,744,new,0.3953246071952478,0.3953246071952478,1.75327230178209,,,,,,,4447.415375698218,weld,,,,,4449.168648,,,,,
2015_to_2007,825,950,new,0.3953182151955819,0.3953182151955819,1.7556693016567806,,,,,,,6041.760861301657,weld,,,,,6040.0051920000005,,,,,
2015_to_2007,226,498,new,0.39531055142044597,0.39531055142044597,1.7585432173327717,,,,,,,2113.7241447826673,weld,,,,,2115.482688,,,,,
2015_to_2007,823,948,new,0.3953088164047295,0.3953088164047295,1.7591938482264595,,,,,,,6017.368193848227,weld,,,,,6015.609,,,,,
2015_to_2007,824,949,new,0.3953013257529723,0.3953013257529723,1.762002842635411,,,,,,,6029.563002842636,weld,,,,,6027.801,,,,,
2015_to_2007,2009,1717,new,0.3953008612325357,0.3953008612325357,1.7621770377991197,,,,,,,12154.0284490378,weld,,,,,12152.266272,,,,,
2015_to_2007,812,939,new,0.3952949249310356,0.3952949249310356,1.7644031508616536,,,,,,,5907.636259150862,weld,,,,,5905.871856000001,,,,,
2015_to_2007,1515,1454,new,0.3952785271172616,0.3952785271172616,1.77055233102692,,,,,,,10078.611623668974,weld,,,,,10080.382176000001,,,,,
2015_to_2007,1891,1638,new,0.39527795054478826,0.39527795054478826,1.7707685457044136,,,,,,,11556.333384545704,weld,,,,,11554.562616,,,,,
2015_to_2007,2484,1865,new,0.39526321310720236,0.39526321310720236,1.7762950847991306,,,,,,,12970.3548790848,weld,,,,,12968.578584,,,,,
2015_to_2007,2483,1864,new,0.39526262653227606,0.39526262653227606,1.7765150503964833,,,,,,,12958.120427050399,weld,,,,,12956.343912000002,,,,,
2015_to_2007,1539,1461,new,0.39525908047039415,0.39525908047039415,1.7778448236022086,,,,,,,10139.582619176399,weld,,,,,10141.360464000001,,,,,
2015_to_2007,834,961,new,0.3952589663861897,0.3952589663861897,1.7778876051788757,,,,,,,6151.48364760518,weld,,,,,6149.705760000001,,,,,
2015_to_2007,833,960,new,0.3952583329435826,0.3952583329435826,1.7781251461565262,,,,,,,6139.285789146157,weld,,,,,6137.507664000001,,,,,
2015_to_2007,831,958,new,0.3952489068132539,0.3952489068132539,1.7816599450297872,,,,,,,6114.91446794503,weld,,,,,6113.132808,,,,,
2015_to_2007,2011,1718,new,0.395244571335672,0.395244571335672,1.7832857491230243,,,,,,,12166.247653749124,weld,,,,,12164.464368,,,,,
2015_to_2007,498,742,new,0.3952445550240664,0.3952445550240664,1.7832918659751158,,,,,,,4422.989164134025,weld,,,,,4424.772456,,,,,
2015_to_2007,1874,1622,new,0.39523800975645523,0.39523800975645523,1.7857463413292862,,,,,,,11411.413677658671,weld,,,,,11413.199424,,,,,
2015_to_2007,499,743,new,0.3952358013927369,0.3952358013927369,1.7865744777236614,,,,,,,4435.193121522277,weld,,,,,4436.979696,,,,,
2015_to_2007,1532,1457,new,0.3952284531756547,0.3952284531756547,1.7893300591294974,,,,,,,10102.976845940871,weld,,,,,10104.766176000001,,,,,
2015_to_2007,1537,1460,new,0.39521092638480093,0.39521092638480093,1.7959026056996663,,,,,,,10127.3695133943,weld,,,,,10129.165416,,,,,
2015_to_2007,225,495,new,0.3952054857122979,0.3952054857122979,1.7979428578883017,,,,,,,2101.498841142112,weld,,,,,2103.296784,,,,,
2015_to_2007,1531,1455,new,0.3951965668069849,0.3951965668069849,1.8012874473806733,,,,,,,10090.772888552621,weld,,,,,10092.574176000002,,,,,
2015_to_2007,484,730,new,0.3951931098630376,0.3951931098630376,1.8025838013609246,,,,,,,4305.383511801361,weld,,,,,4303.580928,,,,,
2015_to_2007,2482,1863,new,0.39518887233477534,0.39518887233477534,1.8041728744592547,,,,,,,12945.89817287446,weld,,,,,12944.094000000001,,,,,
2015_to_2007,835,962,new,0.3951864243949603,0.3951864243949603,1.8050908518898723,,,,,,,6163.69980285189,weld,,,,,6161.894712,,,,,
2015_to_2007,1434,1393,new,0.39516991034911675,0.39516991034911675,1.8112836190812232,,,,,,,9670.14803638092,weld,,,,,9671.959320000002,,,,,
2015_to_2007,3262,2146,new,0.3951492818639478,0.3951492818639478,1.8190193010195799,,,,,,,14870.63485269898,weld,,,,,14872.453872,,,,,
2015_to_2007,378,632,new,0.3951391717875619,0.3951391717875619,1.8228105796642922,,,,,,,3306.7173945796644,weld,,,,,3304.894584,,,,,
2015_to_2007,3422,2251,new,0.3951282713483428,0.3951282713483428,1.8268982443714776,,,0.0,57.0,21.081999999999997,34.036,15774.43212575563,weld,,,,,15776.259024,,,,,
2015_to_2007,2869,1988,new,0.3951101208497664,0.3951101208497664,1.8337046813376219,,,,,,,13805.624583318662,weld,,,,,13807.458288,,,,,
2015_to_2007,497,741,new,0.3951069734102809,0.3951069734102809,1.8348849711446746,,,,,,,4410.760811028856,weld,,,,,4412.595696,,,,,
2015_to_2007,2485,1866,new,0.39509309605958215,0.39509309605958215,1.8400889776567055,,,,,,,12982.601528977659,weld,,,,,12980.761440000002,,,,,
2015_to_2007,496,740,new,0.39509134304160887,0.39509134304160887,1.8407463593966895,,,,,,,4398.556853640604,weld,,,,,4400.3976,,,,,
2015_to_2007,947,1025,new,0.39508536831960134,0.39508536831960134,1.8429868801495104,,,,,,,6623.37609888015,weld,,,,,6621.533112,,,,,
2015_to_2007,1979,1708,new,0.39507189104313145,0.39507189104313145,1.8480408588256978,,,,,,,12100.373119141173,weld,,,,,12102.22116,,,,,
2015_to_2007,3308,2196,new,0.3950663384165867,0.3950663384165867,1.8501230937799846,,,,,,,15313.51774709378,weld,,,,,15311.667624,,,,,
2015_to_2007,495,739,new,0.3950431928616575,0.3950431928616575,1.8588026768784403,,,,,,,4386.346797323122,weld,,,,,4388.2056,,,,,
2015_to_2007,920,1016,new,0.39504178299898196,0.39504178299898196,1.859331375381771,,,,,,,6549.521115375383,weld,,,,,6547.661784000001,,,,,
2015_to_2007,3648,2427,new,0.3950408701726119,0.3950408701726119,1.8596736852705362,,,,,,,17419.67012631473,above ground marker,,,,,17421.5298,,,,,
2015_to_2007,808,934,new,0.3950158477842779,0.3950158477842779,1.8690570808958,,,,,,,5858.994249080896,weld,,,,,5857.125192,,,,,
2015_to_2007,836,963,new,0.39500003963041674,0.39500003963041674,1.874985138593729,,,,,,,6175.955601138594,weld,,,,,6174.080616,,,,,
2015_to_2007,2018,1721,new,0.39499513257590296,0.39499513257590296,1.8768252840363857,,,,,,,12192.750550715966,corrosion,150.0,10.0,37.083999999999996,18.034,12194.627376000002,,,,,
2015_to_2007,948,1026,new,0.394988434517094,0.394988434517094,1.8793370560897529,,,,,,,6635.59835305609,weld,,,,,6633.719016,,,,,
2015_to_2007,3311,2197,new,0.3949694202366372,0.3949694202366372,1.8864674112610373,,,,,,,15325.727803411262,weld,,,,,15323.841336000001,,,,,
2015_to_2007,494,738,new,0.39494624734223427,0.39494624734223427,1.8951572466621656,,,,,,,4374.115394753338,weld,,,,,4376.010552,,,,,
2015_to_2007,13,26,new,0.3949407250599802,0.3949407250599802,1.897228102507441,,,,,,,41.04878810250744,weld,,,,,39.151559999999996,,,,,
2015_to_2007,809,935,new,0.39493517388741023,0.39493517388741023,1.8993097922211746,,,,,,,5871.213453792221,weld,,,,,5869.314144,,,,,
2015_to_2007,2486,1867,new,0.3949311421627111,0.3949311421627111,1.900821688983342,,,,,,,12994.820733688985,weld,,,,,12992.919912000001,,,,,
2015_to_2007,3415,2246,new,0.39492992897418544,0.39492992897418544,1.901276634680471,,,,,,,15727.45512336532,weld,,,,,15729.3564,,,,,
2015_to_2007,3598,2403,new,0.39491966511268406,0.39491966511268406,1.9051255827434943,,,,,,,17280.611490417257,weld,,,,,17282.516616,,,,,
2015_to_2007,810,937,new,0.3949114233300182,0.3949114233300182,1.908216251243175,,,,,,,5883.4113122512435,weld,,,,,5881.503096,,,,,
2015_to_2007,840,968,new,0.39486370927928993,0.39486370927928993,1.9261090202662672,,,,,,,6212.591869020267,weld,,,,,6210.665760000001,,,,,
2015_to_2007,838,964,new,0.3948624384884364,0.3948624384884364,1.9265855668363656,,,,,,,6188.199201566837,weld,,,,,6186.272616,,,,,
2015_to_2007,81,208,new,0.394830608437329,0.394830608437329,1.9385218360016552,,,,,,,488.7864301639984,corrosion,0.0,10.0,17.018,14.985999999999999,490.72495200000003,,,,,
2015_to_2007,493,737,new,0.39482492953972304,0.39482492953972304,1.940651422603878,,,,,,,4361.8931405773965,weld,,,,,4363.833792,,,,,
2015_to_2007,839,967,new,0.394814284402848,0.394814284402848,1.9446433489320043,,,,,,,6200.412307348933,weld,,,,,6198.467664000001,,,,,
2015_to_2007,3312,2198,new,0.3948074272833765,0.3948074272833765,1.9472147687338293,,,,,,,15337.977502768734,weld,,,,,15336.030288,,,,,
2015_to_2007,1181,1201,new,0.39480023017849697,0.39480023017849697,1.9499136830636417,,,,,,,8220.148958316937,weld,,,,,8222.098872,,,,,
2015_to_2007,1898,1644,new,0.3947866462155168,0.3947866462155168,1.9550076691812137,,,,,,,11628.971631669181,weld,,,,,11627.016624,,,,,
2015_to_2007,250,529,new,0.39475657103671985,0.39475657103671985,1.9662858612300624,,,,,,,2374.2795498612304,weld,,,,,2372.3132640000003,,,,,
2015_to_2007,3317,2199,new,0.3947348931034261,0.3947348931034261,1.974415086215231,,,,,,,15350.187559086216,weld,,,,,15348.213144000001,,,,,
2015_to_2007,3508,2329,new,0.3947228064638136,0.3947228064638136,1.9789475760699133,,,,,,,16562.09358842393,weld,,,,,16564.072536,,,,,
2015_to_2007,3586,2394,new,0.3947214231752927,0.3947214231752927,1.9794663092652627,,,,,,,17207.45483430927,weld,,,,,17205.475368000003,,,,,
2015_to_2007,1900,1645,new,0.3947059840355651,0.3947059840355651,1.9852559866631054,,,,,,,11641.181687986662,weld,,,,,11639.196431999999,,,,,
2015_to_2007,1855,1606,new,0.39467502096064466,0.39467502096064466,1.9968671397582511,,,,,,,11271.891523139759,weld,,,,,11269.894656,,,,,
2015_to_2007,1767,1527,new,0.39461716729908464,0.39461716729908464,2.018562262843261,,,,,,,10511.092794262842,weld,,,,,10509.074231999999,,,,,
2015_to_2007,251,530,new,0.3946108614229343,0.3946108614229343,2.0209269663996565,,,,,,,2386.5079029664,weld,,,,,2384.486976,,,,,
2015_to_2007,1768,1528,new,0.3946015291191337,0.3946015291191337,2.024426580324871,,,,,,,10523.302850580325,weld,,,,,10521.278424,,,,,
2015_to_2007,1856,1607,new,0.39457809496942114,0.39457809496942114,2.0332143864670797,,,,,,,11284.107678386468,weld,,,,,11282.074464000001,,,,,
2015_to_2007,746,883,new,0.3945718449143824,0.3945718449143824,2.035558157106607,,,180.0,,,,5355.271486157107,weld,,,,,5353.235928,,,,,
2015_to_2007,252,531,new,0.3945545793373446,0.3945545793373446,2.042032748495785,,,,,,,2398.721008748496,weld,,,,,2396.678976,,,,,
2015_to_2007,2913,2006,new,0.39451566207640765,0.39451566207640765,2.056626721347129,,,,,,,13969.755917278653,weld,,,,,13971.812544,,,,,
2015_to_2007,2081,1776,new,0.3945068486606276,0.3945068486606276,2.0599317522646743,,,,,,,12642.860676247736,cluster,270.0,15.0,111.252,80.264,12644.920608,,,,,
2015_to_2007,991,1054,new,0.3944907947552929,0.3944907947552929,2.0659519667651693,,,,,,,6880.6502800332355,weld,,,,,6882.716232000001,,,,,
2015_to_2007,1769,1529,new,0.39447205988278927,0.39447205988278927,2.072977543954039,,,,,,,10535.543401543953,weld,,,,,10533.470424,,,,,
2015_to_2007,3615,2409,new,0.39445855726021306,0.39445855726021306,2.078041027420113,,,,,,,17333.089726972583,weld,,,,,17335.167768000003,,,,,
2015_to_2007,992,1055,new,0.3944332457844891,0.3944332457844891,2.087532830816599,,,,,,,6892.832891169184,weld,,,,,6894.920424000001,,,,,
2015_to_2007,847,973,new,0.39441954674597945,0.39441954674597945,2.0926699702577025,,,,,,,6261.114949970258,weld,,,,,6259.02228,,,,,
2015_to_2007,2908,2002,new,0.394408180333868,0.394408180333868,2.0969323747995077,,,,,,,13936.2240043748,weld,,,,,13934.127072000001,,,,,
2015_to_2007,1897,1643,new,0.3943956969247762,0.3943956969247762,2.101613653208915,,,,,,,11616.907949653209,weld,,,,,11614.806336,,,,,
2015_to_2007,848,974,new,0.39437951284911105,0.39437951284911105,2.1076826815833556,,,,,,,6273.334154681584,weld,,,,,6271.226472,,,,,
2015_to_2007,849,975,new,0.3943476225748018,0.3943476225748018,2.119641534449329,,,,,,,6285.54116153445,weld,,,,,6283.421520000001,,,,,
2015_to_2007,487,731,new,0.39433237394779286,0.39433237394779286,2.125359769577699,,,,,,,4313.662808230422,weld,,,,,4315.788168,,,,,
2015_to_2007,994,1058,new,0.3943181439372396,0.3943181439372396,2.1306960235351653,,,,,,,6917.1950639764655,weld,,,,,6919.325760000001,,,,,
2015_to_2007,1379,1353,new,0.39431051565478265,0.39431051565478265,2.133556629456507,,,,,,,9437.034763370544,weld,,,,,9439.16832,,,,,
2015_to_2007,3507,2328,new,0.3943086931906001,0.3943086931906001,2.134240053524991,,,,,,,16549.724959946478,weld,,,,,16551.859200000003,,,,,
2015_to_2007,850,976,new,0.3942994567722926,0.3942994567722926,2.1377037103902694,,,,,,,6297.76341571039,weld,,,,,6295.625712,,,,,
2015_to_2007,3306,2185,new,0.3942871742614807,0.3942871742614807,2.1423096519447427,,,,,,,15289.064090348056,weld,,,,,15291.206400000001,,,,,
2015_to_2007,860,988,new,0.3942717484821527,0.3942717484821527,2.148094319192751,,,,,,,6411.349873680808,weld,,,,,6413.497968000001,,,,,
2015_to_2007,3295,2173,new,0.3942698870162519,0.3942698870162519,2.1487923689055606,,,,,,,15154.988279631096,weld,,,,,15157.137072000001,,,,,
2015_to_2007,853,979,new,0.3942687904211586,0.3942687904211586,2.1492035920655326,,,,,,,6334.399683592065,weld,,,,,6332.25048,,,,,
2015_to_2007,851,977,new,0.3942512870641464,0.3942512870641464,2.155767350945098,,,,,,,6309.988719350946,weld,,,,,6307.832952000001,,,,,
2015_to_2007,852,978,new,0.39424376907291786,0.39424376907291786,2.1585865976558125,,,,,,,6322.204874597656,weld,,,,,6320.0462880000005,,,,,
2015_to_2007,1176,1188,new,0.39418060868485433,0.39418060868485433,2.1822717431796264,,,,,,,8167.49995174318,weld,,,,,8165.31768,,,,,
2015_to_2007,377,631,new,0.39416269404567483,0.39416269404567483,2.18898973287196,,,,,,,3294.897669732872,weld,,,,,3292.70868,,,,,
2015_to_2007,1770,1530,new,0.3941556857028433,0.3941556857028433,2.1916178614337696,,,,,,,10547.753457861436,weld,,,,,10545.561840000002,,,,,
2015_to_2007,376,630,new,0.3941539716594622,0.3941539716594622,2.192260627701671,,,,,,,3282.669316627702,weld,,,,,3280.477056,,,,,
2015_to_2007,1177,1189,new,0.3941487652782162,0.3941487652782162,2.19421302066894,,,,,,,8179.67036502067,weld,,,,,8177.476152000001,,,,,
2015_to_2007,15,28,new,0.39412554725464966,0.39412554725464966,2.202919779506395,,,,,,,55.5977837795064,weld,,,,,53.394864000000005,,,,,
2015_to_2007,3305,2184,new,0.3941089409307752,0.3941089409307752,2.209147150959325,,,,,,,15276.82658884904,weld,,,,,15279.035736,,,,,
2015_to_2007,3294,2172,new,0.39409977387427353,0.39409977387427353,2.2125847971474286,,,,,,,15142.744679202853,weld,,,,,15144.957264,,,,,
2015_to_2007,865,991,new,0.39409332457425145,0.39409332457425145,2.2150032846557224,,,,,,,6452.362123284656,weld,,,,,6450.1471200000005,,,,,
2015_to_2007,1888,1635,new,0.39408062103159325,0.39408062103159325,2.2197671131525567,,,,,,,11520.218575113153,weld,,,,,11517.998808,,,,,
2015_to_2007,480,728,new,0.3940696165657598,0.3940696165657598,2.2238937878400975,,,,,,,4281.4269177878405,weld,,,,,4279.203024,,,,,
2015_to_2007,3292,2170,new,0.39403602457076586,0.39403602457076586,2.2364907859628147,,,,,,,15118.355061214037,weld,,,,,15120.591552,,,,,
2015_to_2007,3304,2183,new,0.39402826312827044,0.39402826312827044,2.2394013268985873,,,,,,,15264.604334673102,weld,,,,,15266.843736,,,,,
2015_to_2007,474,722,new,0.3940164951590438,0.3940164951590438,2.243814315358577,,,,,,,4244.723561684642,weld,,,,,4246.9673760000005,,,,,
2015_to_2007,866,992,new,0.39400450705482704,0.39400450705482704,2.248309854439867,,,,,,,6464.59352585444,weld,,,,,6462.345216,,,,,
2015_to_2007,3577,2380,new,0.39395342538924893,0.39395342538924893,2.267465479031671,,,,,,,17115.357953479033,weld,,,,,17113.090488,,,,,
2015_to_2007,869,994,new,0.3939482405917952,0.3939482405917952,2.269409778076806,,,,,,,6476.794433778077,weld,,,,,6474.5250240000005,,,,,
2015_to_2007,3303,2182,new,0.39394758923139306,0.39394758923139306,2.2696540382276,,,,,,,15252.385129961775,weld,,,,,15254.654784000002,,,,,
2015_to_2007,3293,2171,new,0.39394592063793005,0.39394592063793005,2.2702797607762477,,,,,,,15130.504128239225,weld,,,,,15132.774408000001,,,,,
2015_to_2007,3416,2247,new,0.39391905722330073,0.39391905722330073,2.2803535412622296,,,,,,,15739.677377541262,weld,,,,,15737.397024,,,,,
2015_to_2007,3302,2181,new,0.39391570676837007,0.39391570676837007,2.2816099618612498,,,,,,,15240.184222038139,weld,,,,,15242.465832,,,,,
2015_to_2007,3291,2169,new,0.39391469505133864,0.39391469505133864,2.28198935574801,,,,,,,15106.123658644254,weld,,,,,15108.405648000002,,,,,
2015_to_2007,3301,2180,new,0.39390007639969316,0.39390007639969316,2.2874713501150836,,,,,,,15227.980264649885,weld,,,,,15230.267736,,,,,
2015_to_2007,1339,1308,new,0.3938898701211777,0.3938898701211777,2.2912987045583577,,,,,,,9114.947261295441,weld,,,,,9117.23856,,,,,
2015_to_2007,472,720,new,0.3938876827991456,0.3938876827991456,2.2921189503204005,,,,,,,4220.303449049679,weld,,,,,4222.595568,,,,,
